bank_name,channel,text_id,tid,status,text,re_ori,startTime,loanType,curTimes,paidMoney,deadline,ctype2,ctype1,curShouldRefund,isInitial,isLoan,fee,overAmount,cardNo,sum,returnDate,loanDate,totalAmount,currencyType,totalPeriod,tags,isPayOff,sumMoney,cardLevel,cardType,overDays,accountType,debitNo,curRefund,totalTimes,cardStatus,deadTime,totalCredit,paidPeriod,cardUsage,balance
广发银行,95508,guangfa_193~0,guangfa_193,SUCCESS,您尾数8511广发卡消费的15500.00元已成功办理12期分期其中6500.00元占用额度费率为0.55每月还款金额为1376.92元【广发银行】,.*?您尾数(\d\d\d\d)(.*?[卡户折号])消费的?(\d+\.?\d*)元已成功办理(\d+)期分期其中(\d+\.?\d*)元占用额度费率为?.*?每月还款金额为?(\d+\.?\d*)元,,,,-1.0,-1,2.0,STAGING,-1.0,,,-1.0,,8511,15500.0,,,,RMB,12.0,"消费,还款,广发卡,",,,GENERAL,CREDIT,,PERSONAL,,-1.0,,,,,-1.0,,
广发银行,95508,guangfa_193~1,guangfa_193,SUCCESS,您尾数9726广发卡消费13200.00元已成功办理12期分期其中1935.30元占用额度费率0.50每月还款金额1166.00元【广发银行】,.*?您尾数(\d\d\d\d)(.*?[卡户折号])消费的?(\d+\.?\d*)元已成功办理(\d+)期分期其中(\d+\.?\d*)元占用额度费率为?.*?每月还款金额为?(\d+\.?\d*)元,,,,-1.0,-1,2.0,STAGING,-1.0,,,-1.0,,9726,13200.0,,,,RMB,12.0,"消费,还款,广发卡,",,,GENERAL,CREDIT,,PERSONAL,,-1.0,,,,,-1.0,,
广发银行,95508,guangfa_194~0,guangfa_194,SUCCESS,您尾号3863广发卡19日1354转出人民币1300.00元透支转账满5千送50元券满万元送百元券现金分期拨95508申请【广发银行】,".*?您尾号(\d{3,4})(.*?[卡户折号])([\d年月日时分秒点:：\-/]+)转出人民币(\d+\.?\d*)元",,,,,,8.0,PAYOUT,,,,,,3863,1300.0,,,,RMB,,"转账,透支,广发卡,现金分期,转出,人民币,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_195~0,guangfa_195,SUCCESS,贵卡末四位0779于20日15时32分转出人民币10000.00元【广发银行】透支转账满5千送50元券满万元送百元券现金分期拨95508申请【广发银行】,".*?[您贵](.*?[卡户折号])末四位(\d{3,4}).*([\d年月日时分秒点:：\-/]+)(转出|消费)人民币(\d+\.?\d*)元(.*(可用额度|余额).*?(\d+\.?\d*))?",,,,,,8.0,PAYOUT,,,,,,0779,10000.0,,,,RMB,,"转账,透支,转出,现金分期,贵卡,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_195~1,guangfa_195,SUCCESS,贵卡末四位7508于01日1836消费人民币89.00元您目前剩余可用额度人民币32.62元该笔交易授权号末四位3990【广发银行】,".*?[您贵](.*?[卡户折号])末四位(\d{3,4}).*([\d年月日时分秒点:：\-/]+)(转出|消费)人民币(\d+\.?\d*)元(.*(可用额度|余额).*?(\d+\.?\d*))?",,,,,,7.0,PAYOUT,,,,,,7508,89.0,,,,RMB,,"消费,贵卡,交易,人民币,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,32.62
广发银行,95508,guangfa_307~0,guangfa_307,SUCCESS,【广发银行】尊敬的客户您尾号为7777的账户于77日7777收入港币77.77（利息）,".*?您尾号为(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)收入(?!(人民币|RMB|CNY))\D+(-?\d+\.?\d*)",,,,,,2.0,INCOME,,,,,,7777,-1.0,,,,WAI_BI,,"利息,港币,收入,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_308~0,guangfa_308,SUCCESS,【广发银行】尊敬的客户您收款账户尾号7777的商户收入账款7777.77元您可以于收款次日登录个人网银查询交易明细感谢您对广发银行的支持,".*?您收款账户尾号(\d{3,4})的商户收入账款(-?\d+\.?\d*)元.*?",,,,,,3.0,INCOME,,,,,,7777,7777.77,,,,RMB,,"收入,收款,交易,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_309~0,guangfa_309,SUCCESS,【广发银行】尊敬的客户贵司账号后四位7777的账户于77日7777收入一笔曾木丽尾数为的账户转账777777.77元手续费7.77元账户余额77777777.77元,".*?贵司账号后四位(\d{3,4})\s*的账户于([\d年月日时分秒 :：\-/]+)收入一笔.*?转账(-?\d+\.?\d*)元手续费(-?\d+\.?\d*)元账户余额(-?\d+\.?\d*)元",,,,,,3.0,INCOME,,,,,,7777,777777.77,,,,RMB,,"转账,余额,收入,",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,77777777.77
广发银行,95508,guangfa_310~0,guangfa_310,SUCCESS,【广发银行】您尾号7777于77日7777收入美元7777.77元（理财还款）账户余额7777.77元,".*?您尾号(\d{3,4})于([\d年月日时分秒:\-/]+)收入(?!(人民币|RMB|CNY))\D+(-?\d+\.?\d*)元.*?账户余额(-?\d+\.?\d*)元",,,,,,1.0,INCOME,,,,,,7777,-1.0,,,,WAI_BI,,"余额,理财,美元,还款,收入,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,55907.39
广发银行,95508,guangfa_311~0,guangfa_311,SUCCESS,【广发银行】您尾号7777广发卡77日7777转出撤销人民币7777.77元点77777.com/7V下载APP体验一键查账,".*?您尾号(\d{3,4})广发卡([\d年月日时分秒:\-/]+).*?撤销人民币(-?\d+\.?\d*)元",,,,,,99.0,INCOME,,,,,,7777,7777.77,,,,RMB,,"转出,广发卡,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_312~0,guangfa_312,SUCCESS,【广发银行】您尾号7777广发卡77日7777还款人民币77777.77元（银联入账-佛山市南海区大沥镇黄岐六联北村公路之东）到账后本期人民币账单已还清消费分期请拨77777按7#按7也可点77777.com/XQmu7LGaZ办理万元分期日费用低至7.7元,".*?您尾号(\d{3,4})广发卡([\d年月日时分秒:\-/]+)还款人民币(-?\d+\.?\d*)元.*?到账后",,,,,,5.0,INCOME,,,,,,7777,77777.77,,,,RMB,,"还款,入账,银联,广发卡,人民币,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_313~0,guangfa_313,SUCCESS,【广发银行】您尾号7777广发卡77日7777还款美元7777.77元到账后剩余账单美元7777.77元下载发现精彩一键查账,".*?您尾号(\d{3,4})广发卡([\d年月日时分秒:\-/]+)还款(?!(人民币|RMB|CNY))\D+(-?\d+\.?\d*)元.*?到账后",,,,,,5.0,INCOME,,,,,,7777,-1.0,,,,WAI_BI,,"美元,还款,账单,广发卡,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_314~0,guangfa_314,SUCCESS,【广发银行】尊敬的郑林炜张达伟于7777年77月77日通过广发个人网银向您末四位为7777的账户汇款人民币777777.77元,".*?于([\d年月日时分秒:\-/]+)通过.*?向您末四位为(\d{3,4})的账户汇款人民币(-?\d+\.?\d*)元",,,,,,5.0,INCOME,,,,,,7777,777777.77,,,,WAI_BI,,"汇款,人民币,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_315~0,guangfa_315,SUCCESS,【广发银行】尊敬的客户您尾号为7777的账户于77日7777支出澳门元77.77（转账支出）,".*?您尾号为(\d{3,4})(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)支出(?!(人民币|RMB|CNY))\D+(-?\d+\.?\d*)",,,,,,8.0,PAYOUT,,,,,,7777,-1.0,,,,RMB,,"转账,澳门元,支出,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_316~0,guangfa_316,SUCCESS,【广发银行】尊敬的客户贵司账号尾数为7777的账户于7777年77月77日777777因结算卡（卡号尾数7777持卡人罗国富）扣收年费777.77元账户余额77777.77元,".*?贵司账号尾数为(\d{3,4})的账户于([\d年月日时分秒 :：\-/]+).*?扣收年费(-?\d+\.?\d*)元.*?账户余额(-?\d+\.?\d*)元",,,,,,0.0,PAYOUT,,,,,,7777,777.77,,,,RMB,,"结算,余额,扣收,",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,77777.77
广发银行,95508,guangfa_317~0,guangfa_317,SUCCESS,【广发银行】尊敬的客户贵司账号尾数为7777的账户于7777年77月77日777777通过捷算卡（卡号尾数7777持卡人高军章）在渠道（POS机）刷卡支付7777.77元,".*?贵司账号尾数为(\d{3,4})的账户于([\d年月日时分秒 :：\-/]+).*?支付(-?\d+\.?\d*)元",,,,,,6.0,PAYOUT,,,,,,7777,7777.77,,,,RMB,,"POS,支付,",,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_318~0,guangfa_318,SUCCESS,【广发银行】尊敬的赵文燕您申购的“华泰柏瑞中证777ETF联接A”交易成功交易金额7.77人民币详情可登录网银查看或咨询我行热线,.*?您申购的.*?交易成功交易金额(-?\d+\.?\d*)人民币,,,,,,0.0,PAYOUT,,,,,,-1,7.77,,,,RMB,,"交易,申购,人民币,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_319~0,guangfa_319,SUCCESS,【广发银行】尊敬的陈荣辑您的资金于7777-77-777777提现成功提现金额7777.77元实际到账时间请参考收款银行规则,.*?您的资金于([\d年月日时分秒 :：\-/]+)提现.*?提现金额(-?\d+\.?\d*)元,,,,,,0.0,PAYOUT,,,,,,-1,7777.77,,,,RMB,,"提现,收款,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_320~0,guangfa_320,SUCCESS,【广发银行】您尾号7777信用卡于77月77日77时77分消费7.77美元为了您资金安全已暂将卡片止付,".*?您尾号(\d{3,4})(.{0,8}[卡户折号])于?([\d年月日时分秒:\-/]+)消费(-?\d+\.?\d*)(?!(人民币|RMB|CNY))\D+",,,,,,7.0,PAYOUT,,,,,,7777,7.77,,,,RMB,,"信用卡,消费,美元,",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_321~0,guangfa_321,SUCCESS,【广发银行】电子凭条您账户7777在7月7日7777柜员机取现7777.77元,".*?您账户(\d{3,4})在([\d年月日时分秒:\-/]+).*?取现(-?\d+\.?\d*)元",,,,,,2.0,PAYOUT,,,,,,7777,7777.77,,,,RMB,,"取现,",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广发银行,95508,guangfa_322~0,guangfa_322,SUCCESS,【广发银行】您申请的尊享财智金已获批金额RMB77777.77分77期款项已划出（到账时间请咨询收款行）具体还款计划可点击http//77777.com/NUQ77MzLd查看或在发现精彩APP及其他自助渠道查询请您按协议规定资金用途使用并留存凭证,.*?您申请的尊享财智金已获批金额RMB(-?\d+\.?\d*)分(\d+)期.*?款项已划出,,OTHER,,-1.0,,99.0,LOAN,-1.0,1.0,,,,-1,,,-1,,RMB,77.0,"还款,收款,",-1.0,77777.77,GENERAL,DESPOSIT,,PERSONAL,-1,-1.0,,,,,-1.0,,
广发银行,95508,guangfa_323~0,guangfa_323,SUCCESS,【广发银行】您的于7月7日还款成功还款金额为777777.77元详询经办客户经理,.*?您的.*?于([\d年月日时分秒:\-/]+)还款成功还款金额为(-?\d+\.?\d*)元,,OTHER,,-1.0,,99.0,LOAN,-1.0,-1.0,,,,-1,,,-1,,RMB,-1.0,"还款,",-1.0,-1.0,GENERAL,DESPOSIT,,PERSONAL,-1,777777.77,,,,,-1.0,,
广发银行,95508,guangfa_324~0,guangfa_324,SUCCESS,【广发银行】王璟的住房按揭于7月7日还款成功还款金额为7777.77元,.*?的.*?按揭于([\d年月日时分秒:\-/]+)还款成功还款金额为(-?\d+\.?\d*)元,,FANG,,-1.0,,99.0,LOAN,-1.0,-1.0,,,,-1,,,-1,,RMB,-1.0,"按揭,还款,",-1.0,-1.0,GENERAL,DESPOSIT,,PERSONAL,-1,7777.77,,,,,-1.0,,
广发银行,95508,guangfa_326~0,guangfa_326,SUCCESS,您的贷款自信一贷已于77月77日结清感谢您的支持欢迎再次选择广发银行,.*?您的贷款.*?已于([\d年月日时分秒:\-/]+)结清,,OTHER,,-1.0,,99.0,LOAN,-1.0,-1.0,,,,-1,,,77月77日,,RMB,-1.0,"贷款,",1.0,-1.0,GENERAL,DESPOSIT,,PERSONAL,-1,-1.0,,,,,-1.0,,
广发银行,95508,guangfa_219~0,guangfa_219,IGNORE,尊敬的申请人您的广发卡申请经我行详细审核后暂未通过评估感谢您对广发卡的支持【广发银行】,.*?您的广发卡申请.*?暂未通过评估,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
广州银行,广州银行,guangzhou_2~0,guangzhou_2,SUCCESS,【广州银行】尊敬的客户：您尾号1111的信用卡已于1月1日成功销卡，为保障您的信息安全，请自行剪毁卡片，感谢您一直以来对我行的支持。,".*?尊敬的客户：您尾号(\d\d\d\d)的(.{0,8}[卡户折号])已于([\d年月日时分秒:\-/]+)成功销卡.*?",-1,,,,,-1.0,STATUS,,,,,,1111,,,,,RMB,,信用卡,,,GENERAL,CREDIT,,PERSONAL,,,,XIAOHU,-1,,,,-1.0
广州银行,广州银行,guangzhou_1~0,guangzhou_1,SUCCESS,尊敬的客户：您好！贵公司的账号111111111111111于11月11日11:11转入111.11元（回单箱）-【广州银行】,".*?尊敬的客户：您好！贵公司的(.{0,8}[卡户折号])(\d*)于([\d年月日时分秒:\-/]+)转入(-?\d+\.?\d*)元.*?",,,,,,3.0,INCOME,,,,,,1111,111.11,,,,RMB,,转入,,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_0~0,guangzhou_0,SUCCESS,尊敬的客户：您好！贵公司的账号111111111111111于11月11日11:11转出111.11元（回单箱）-【广州银行】,".*?尊敬的客户：您好！贵公司的(.{0,8}[卡户折号])(\d*)于([\d年月日时分秒:\-/]+)转出(-?\d+\.?\d*)元.*?",,,,,,8.0,PAYOUT,,,,,,1111,111.11,,,,RMB,,转出,,,GENERAL,DESPOSIT,,COMPANY,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_26~0,guangzhou_26,SUCCESS,您尾号为1111的卡于11月11日11:11转出11.11元（财付通）-【广州银行】,".*?您(的账号|尾号)为?(\d{3,})\**(的卡)?于([\d年月日时分秒:\-/]+)(转出|取款|消费)(-?\d+\.?\d*)元(.*?余额(-?\d+\.?\d*)元?)?",,,,,,5.0,PAYOUT,,,,,,1111,-1.0,,,,RMB,,"财付通,转出",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_26~0,guangzhou_19,SUCCESS,您尾号为1111的卡于11月11日11:11转出11.11元（财付通）-【广州银行】,".*?您尾号为(\d\d\d\d)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)转出(-?\d+\.?\d*)元.*?",,,,,,5.0,PAYOUT,,,,,,1111,11.11,,,,RMB,,"财付通,转出",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_25~0,guangzhou_25,SUCCESS,您尾号为1111的卡于11月11日11:11存入11.11元（财付通）-【广州银行】,".*?您(的账号|尾号)为?(\d{3,})\**(的卡)?于([\d年月日时分秒:\-/]+)(转入|存入)(-?\d+\.?\d*)元(.*?余额(-?\d+\.?\d*)元?)?",,,,,,2.0,INCOME,,,,,,1111,11.11,,,,RMB,,"财付通,存入",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_24~0,guangzhou_24,SUCCESS,【广州银行】您尾号1111的Visa白金信用卡于1月1日11时11分发生一笔境外消费冲正，金额铢1.11。,".*?您尾号(\d\d\d\d)的Visa(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)发生一笔境外消费冲正，金额.*?(-?\d+\.?\d*).*?",,,,,,5.0,INCOME,,,,,,1111,1.11,,,,WAI_BI,,"境外消费,白金信用卡,冲正",,,BAIJIN,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_23~0,guangzhou_23,SUCCESS,【广州银行】您尾号1111的广赢卡本次还款人民币111111.11元，本期账单已还清。,".*?您尾号(\d\d\d\d)的(.{0,8}[卡户折号])本次还款人民币(-?\d+\.?\d*)元.*?",,,,,,5.0,INCOME,,,,,,1111,111111.11,,,,RMB,,"还款,本期账单,人民币",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_22~0,guangzhou_22,SUCCESS,【广州银行】您尾号1111的信用卡于1月1日1时11分消费人民币11.11元，授权号末四位1111。,".*?您尾号(\d\d\d\d)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)消费人民币(-?\d+\.?\d*)元.*?",,,,,,7.0,PAYOUT,,,,,,1111,11.11,,,,RMB,,"信用卡,消费,人民币",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_20~0,guangzhou_20,SUCCESS,【广州银行】您尾号1111的信用卡于1月1日11时11分，一笔消费人民币111.11元已撤销，款项已返还您的账户。,".*?您尾号(\d\d\d\d)的(.{0,8}[卡户折号]).*一笔消费人民币(-?\d+\.?\d*)元已撤销.*?",,,,,,5.0,INCOME,,,,,,1111,111.11,,,,RMB,,"信用卡,消费,返还,人民币",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_19~0,guangzhou_26,SUCCESS,【广州银行】您尾号为1111的卡于11月11日11:11转出1111.11元（保险购买或缴费）,".*?您(的账号|尾号)为?(\d{3,})\**(的卡)?于([\d年月日时分秒:\-/]+)(转出|取款|消费)(-?\d+\.?\d*)元(.*?余额(-?\d+\.?\d*)元?)?",,,,,,7.0,PAYOUT,,,,,,1111,-1.0,,,,RMB,,"转出,缴费",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_19~0,guangzhou_19,SUCCESS,【广州银行】您尾号为1111的卡于11月11日11:11转出1111.11元（保险购买或缴费）,".*?您尾号为(\d\d\d\d)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)转出(-?\d+\.?\d*)元.*?",,,,,,7.0,PAYOUT,,,,,,1111,1111.11,,,,RMB,,"转出,缴费",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_18~0,guangzhou_25,SUCCESS,【广州银行】您尾号为1111的卡于11月11日11:11转入11111.11元，为保障您资金安全，请您通过我行网点设置交易安全锁。,".*?您(的账号|尾号)为?(\d{3,})\**(的卡)?于([\d年月日时分秒:\-/]+)(转入|存入)(-?\d+\.?\d*)元(.*?余额(-?\d+\.?\d*)元?)?",,,,,,3.0,INCOME,,,,,,1111,11111.11,,,,RMB,,"转入,交易",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_18~0,guangzhou_18,SUCCESS,【广州银行】您尾号为1111的卡于11月11日11:11转入11111.11元，为保障您资金安全，请您通过我行网点设置交易安全锁。,".*?您尾号为(\d\d\d\d)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)转入(-?\d+\.?\d*)元.*?",,,,,,3.0,INCOME,,,,,,1111,11111.11,,,,RMB,,"转入,交易",,,GENERAL,DESPOSIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_17~0,guangzhou_17,SUCCESS,【广州银行】您尾号1111信用卡已成功办理1111.11元分1期的延期还款，本期账单剩余未还金额1.11元，下期账单还需还款本金1111.11元，手续费11.11元，该笔延期还款本金占用透支额度，如提前还款需一次性扣收剩余本金及手续费。,".*?您尾号(\d\d\d\d)(.{0,8}[卡户折号])已成功办理(\d+\.?\d*)元分(\d+)期的延期还款，本期账单剩余未还金额(\d+\.?\d*)元，下期账单还需还款本金(\d+\.?\d*)元，手续费(\d+\.?\d*)元.*?",,,,-1.0,-1,1.0,STAGING,1.11,,,11.11,,1111,1111.11,,,,RMB,1.0,"透支,信用卡,账单,本期账单,本金,还款,扣收",,,GENERAL,CREDIT,,PERSONAL,,-1.0,,,,,-1.0,,
广州银行,广州银行,guangzhou_21~0,guangzhou_21,SUCCESS,【广州银行】您尾号1111的信用卡于1月1日11时11分退货人民币11.11元，,".*?您尾号(\d\d\d\d)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)退货人民币(-?\d+\.?\d*)元.*?",,,,,,5.0,INCOME,,,,,,1111,11.11,,,,RMB,,"信用卡,人民币",,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_14~0,guangzhou_14,SUCCESS,【广州银行】您尾号为1111的信用卡已成功办理一笔111.11元分11期的消费分期，每期需还款本金11.11元，每期手续费1.11元，该笔分期本金需占用透支额度。,".*?您尾号为(\d\d\d\d)的(.{0,8}[卡户折号])已成功办理一笔(\d+\.?\d*)元分(\d+)期的消费分期，每期需还款本金(\d+\.?\d*)元，每期手续费(\d+\.?\d*)元.*?",,,,-1.0,-1,2.0,STAGING,-1.0,,,12.21,,1111,111.11,,,,RMB,11.0,"透支,信用卡,还款,消费,本金",,,GENERAL,CREDIT,,PERSONAL,,-1.0,,,,,-1.0,,
广州银行,广州银行,guangzhou_15~0,guangzhou_15,SUCCESS,【广州银行】您尾号为1111的信用卡已成功办理11期11111.11元的账单分期，本期账单已无需还款，感谢支持！,".*?您尾号为(\d\d\d\d)的(.{0,8}[卡户折号])已成功办理(\d+)期(\d+\.?\d*)元的账单分期.*?",,,,-1.0,-1,2.0,STAGING,-1.0,,,-1.0,,1111,11111.11,,,,RMB,11.0,"还款,信用卡,本期账单",,,GENERAL,CREDIT,,PERSONAL,,-1.0,,,,,-1.0,,
广州银行,广州银行,guangzhou_4~0,guangzhou_4,SUCCESS,【广州银行】尊敬的客户，您广州银行信用卡尾号1111于11日11时11分消费1111.11美元，因风险原因卡片已被暂时冻结。,".*?尊敬的客户，您(.{0,8}[卡户折号])尾号(\d\d\d\d)于([\d年月日时分秒:\-/]+).*因风险原因卡片已被暂时冻结.*?",-1,,,,,-1.0,STATUS,,,,,,1111,,,,,RMB,,"冻结,信用卡,消费,美元",,,GENERAL,CREDIT,,PERSONAL,,,,DONGJIE,-1,,,,-1.0
广州银行,广州银行,guangzhou_5~0,guangzhou_5,SUCCESS,【广州银行】您尾号为1111的环球Visa白金信用卡于1月1日激活成功，该卡仅适用于境外及海淘消费。,".*?您尾号为(\d\d\d\d)的环球Visa(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)激活成功.*?",-1,,,,,-1.0,STATUS,,,,,,1111,,,,,RMB,,"消费,境外,白金信用卡",,,BAIJIN,CREDIT,,PERSONAL,,,,JIHUO,-1,,,,-1.0
广州银行,广州银行,guangzhou_6~0,guangzhou_6,SUCCESS,【广州银行】您尾号1111的信用卡激活成功，设置密码至app-卡片管理，详情点（1x1.me/Vo1x1）,".*?您尾号(\d\d\d\d)的(.{0,8}[卡户折号])激活成功.*?",-1,,,,,-1.0,STATUS,,,,,,1111,,,,,RMB,,信用卡,,,GENERAL,CREDIT,,PERSONAL,,,,JIHUO,-1,,,,-1.0
广州银行,广州银行,guangzhou_8~0,guangzhou_8,SUCCESS,【广州银行】尊敬的客户，您尾号1111的信用卡11月11日发生代扣代缴费，金额111.11元，,".*?尊敬的客户，您尾号(\d\d\d\d)的(.{0,8}[卡户折号])([\d年月日时分秒:\-/]+)发生代扣代缴费，金额(-?\d+\.?\d*)元.*?",,,,,,99.0,PAYOUT,,,,,,1111,111.11,,,,RMB,,信用卡,,,GENERAL,CREDIT,,PERSONAL,,,,,,-1.0,,,-1.0
广州银行,广州银行,guangzhou_9~0,guangzhou_9,SUCCESS,【广州银行】您11月信用卡账单11111.11元，最低还款1111.11元，到期日11月11日，绑官微“广州银行信用卡”实时查账,".*?您\d*月(.{0,8}[卡户折号])账单(-?\d+\.?\d*)元，最低还款(-?\d+\.?\d*)元，到期日([\d年月日时分秒:\-/]+).*?",,,,,,-1.0,BILLREMIND,,,,,,-1,11111.11,11月11日,,,RMB,,"信用卡,还款,账单",,,GENERAL,CREDIT,,PERSONAL,,,,,,,,,-1.0
广州银行,广州银行,guangzhou_7~0,guangzhou_7,SUCCESS,【广州银行】您尾号1111的广赢卡已成功激活。,".*?您尾号(\d\d\d\d)的(.{0,8}[卡户折号])已成功激活.*?",-1,,,,,-1.0,STATUS,,,,,,1111,,,,,RMB,,-1,,,GENERAL,DESPOSIT,,PERSONAL,,,,JIHUO,-1,,,,-1.0
广州银行,广州银行,guangzhou_10~0,guangzhou_10,SUCCESS,【广州银行】尊敬的冯玉君，您尾号1111的随心分白金卡截止至11月11日账单金额为人民币1111.11元，到期还款日为1月1日。,.*?您尾号(\d\d\d\d)的随心分白金卡截止至([\d年月日时分秒:\-/]+)账单金额为人民币(-?\d+\.?\d*)元，到期还款日为([\d年月日时分秒:\-/]+).*?,,,,,,-1.0,BILLREMIND,,,,,,1111,1111.11,1月1日,,,RMB,,"白金卡,还款日,账单,人民币",,,BAIJIN,CREDIT,,PERSONAL,,,,,,,,,-1.0
广州银行,广州银行,guangzhou_11~0,guangzhou_11,SUCCESS,【广州银行】尊敬的曹秀丽，您在我行合同号尾号为111发生逾期，我行于逾期次日将逾期信息上报至人行金融信用信息基础数据库。,".*尊敬的.*，您在我行合同号尾号为(\d{3,4})发生逾期.*?",,,-1.0,,,0.0,OVERDUES,,,-1.0,,-1.0,111,,,,-1.0,RMB,,"发生逾期,逾期",,,GENERAL,DESPOSIT,-1.0,PERSONAL,-1,,-1.0,,,,,,
广州银行,广州银行,guangzhou_12~0,guangzhou_12,IGNORE,【广州银行】幸芳于1111/11/1111:11:11向您尾号为1111的账户转入111元，附言：请收款,".*?于([\d年月日时分秒:\-/]+)向您尾号为(\d\d\d\d)的(.{0,8}[卡户折号])转入(-?\d+\.?\d*)元.*?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
广州银行,广州银行,guangzhou_13~0,guangzhou_13,IGNORE,【广州银行】我行客户智泉科技（广东）有限公司于1111年11月11日11:11:11向贵公司尾数为1111的银行账号转入了1111.11元，请注意查收。,".*?我行客户.*于([\d年月日时分秒:\-/]+)向贵公司尾数为(\d\d\d\d)的(.{0,8}[卡户折号])转入了(-?\d+\.?\d*)元.*?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
广州银行,广州银行,guangzhou_3~0,guangzhou_3,SUCCESS,【广州银行】尊敬的客户，您尾号1111的信用卡于1月1日11时11分成功挂失，卡片即时停用。,".*?尊敬的客户，您尾号(\d\d\d\d)的(.{0,8}[卡户折号])于([\d年月日时分秒:\-/]+)成功挂失.*?",-1,,,,,-1.0,STATUS,,,,,,1111,,,,,RMB,,"信用卡,挂失",,,GENERAL,CREDIT,,PERSONAL,,,,GUASHI,-1,,,,-1.0
